enrichment_targets,source_id,data_type,schema_version,enrichment_target,disease_state_names,occurrence_date,source_name,therapeutic_area_names,asset_names,stakeholder_internal_ids,stakeholder_source_ids,stakeholder_names,msl_internal_ids,msl_source_ids,msl_names,interaction_type,stakeholder_type,country,state,text
text,4a45a313-7b34-4ad2-9159-8b992e03fbbd,insights_interaction,latest,,,2021-07-13,MSL Interactions,Oncology,Vibranium,,WB-EU-02528,Leslie Paetzold,,onco-eu-0050,Sophie Martin,Iron Man,Wolverine,Italy,,Cost-effectiveness analysis suggests potential for reduced hospital readmission rates with targeted combination approach
text,8051c9e0-c293-48e4-89c7-2213ef821386,insights_interaction,latest,,,2021-07-23,MSL Interactions,Oncology,Vibranium,,WB-EU-02527,Nina Higgins,,onco-eu-0050,Sophie Martin,Ulton,X-Men,Greece,,Partial response observed in a patient with previously treatment-resistant ovarian cancer.
text,a7adbf2e-f8f1-4d66-8784-f906078243f8,insights_interaction,latest,,,2021-12-12,MSL Interactions,Oncology,Vibranium,,WB-EU-02849,Russell Mcswain,,onco-eu-0050,Sophie Martin,Iron Man,Avenger,Spain,,"Strong correlation identified between PD-L1 expression >50% and enhanced therapeutic response, suggesting potential predictive biomarker for patient selection."
text,261b7bd0-2656-4c63-8771-4e5945f3f10f,insights_interaction,latest,,,2022-01-03,MSL Interactions,Oncology,Vibranium,,WB-EU-02707,Richard Lee,,onco-eu-0050,Sophie Martin,Iron Man,Deadpool,Greece,,Cost-effectiveness analysis demonstrates potential healthcare system savings compared to current standard-of-care treatments
text,d61e5b95-8cb8-438e-b305-1eded803ea69,insights_interaction,latest,,,2022-01-27,MSL Interactions,Oncology,Vibranium,,WB-EU-02260,Laura Atwell,,onco-eu-0050,Sophie Martin,Phone,Avenger,Ragnarok,,"Patient with advanced pancreatic cancer showed a significant reduction in tumor size after two cycles of Vibranium/Wakanda therapy, exceeding initial expectations."
text,6e414248-9b07-4b4d-a787-826494d11e5d,insights_interaction,latest,,,2022-03-14,MSL Interactions,Oncology,Vibranium,,WB-EU-02969,Erma Bruce,,onco-eu-0050,Sophie Martin,Phone,Avenger,Italy,,"Patients reported significantly reduced pain scores and improved performance status compared to standard chemotherapy, indicating enhanced symptomatic management."
text,6553fd0f-22fd-41be-9d8a-686a552693ff,insights_interaction,latest,,,2022-03-27,MSL Interactions,Oncology,Vibranium,,WB-EU-02789,James Sanchez,,onco-eu-0050,Sophie Martin,Phone,Clinical Pharmacist,Ragnarok,,"Significant increase in CD8+ T-cell infiltration observed in tumor biopsies after Vibranium/Wakanda administration, suggesting an immune response."
text,f1afdd6a-6d64-4379-8b44-2cba6a28edb7,insights_interaction,latest,,,2022-05-11,MSL Interactions,Oncology,Vibranium,,WB-EU-02967,Kayla Sharp,,onco-eu-0050,Sophie Martin,Phone,X-Men,Greece,,"Improved quality of life reported by most patients receiving Vibranium/Wakanda, as measured by FACT-G."
text,cd3c5b4b-8e64-4475-8ca7-f2e50ed53d28,insights_interaction,latest,,,2022-08-21,MSL Interactions,Oncology,Vibranium,,WB-EU-02527,Nina Higgins,,onco-eu-0050,Sophie Martin,Iron Man,X-Men,Greece,,Significant tumor reduction in hard-to-treat cancer subtypes
text,fef25079-19af-4e6f-8007-f6a85b9b45be,insights_interaction,latest,,,2022-11-01,MSL Interactions,Oncology,Vibranium,,WB-EU-02567,Dennis Harper,,onco-eu-0050,Sophie Martin,Iron Man,X-Men,Italy,,"Patient with advanced pancreatic cancer (PDAC) demonstrated a partial response after 2 cycles of Vibranium/Wakanda therapy, with a 30% reduction in tumor size confirmed by CT scan.  Significant reduction in CA 19-9 levels also observed."
text,497d6483-071a-4d9e-b379-3c3046e57839,insights_interaction,latest,,,2022-12-01,MSL Interactions,Oncology,Vibranium,,WB-EU-02260,Laura Atwell,,onco-eu-0050,Sophie Martin,Ulton,Avenger,Ragnarok,,Patient-reported outcome measurements indicate significant improvement in functional status and reduced pain symptoms compared to standard treatment protocols.
text,5d4e49bc-78a5-4c12-bbb5-813ca4b88d73,insights_interaction,latest,,,2023-02-07,MSL Interactions,Oncology,Vibranium,,WB-EU-02334,Charles Hensley,,onco-eu-0050,Sophie Martin,Phone,Avenger,Spain,,Progression-free survival (PFS) significantly improved in patients with recurrent glioblastoma treated with Vibranium in combination with standard radiation therapy compared to radiation therapy alone.
text,612a8c71-5877-43d6-a044-6efbb409c8e5,insights_interaction,latest,,,2023-03-17,MSL Interactions,Oncology,Vibranium,,WB-EU-02033,Minnie Mcauliffe,,onco-eu-0050,Sophie Martin,Phone,X-Men,Ragnarok,,Grade 2 immune-related adverse events reported in 18% of patients during initial treatment phase
text,a150dfa2-d1a8-4b18-800e-7791cea049e1,insights_interaction,latest,,,2023-05-18,MSL Interactions,Oncology,Vibranium,,WB-EU-02434,Ronald Hartman,,onco-eu-0050,Sophie Martin,Iron Man,X-Men,Spain,,Some patients reported increased anxiety related to treatment side effects.
text,be787d8e-579b-49c0-a1c2-032a28ea1a2d,insights_interaction,latest,,,2023-07-18,MSL Interactions,Oncology,Vibranium,,WB-EU-02967,Kayla Sharp,,onco-eu-0050,Sophie Martin,Ulton,X-Men,Greece,,"Partial response observed in a patient with advanced pancreatic cancer after 12 weeks of treatment, evidenced by decreased CA 19-9 levels and improved imaging findings."
text,113fe5a1-2938-4df3-840b-82390ec396e7,insights_interaction,latest,,,2023-09-19,MSL Interactions,Oncology,Vibranium,,WB-EU-02078,John Rivera,,onco-eu-0050,Sophie Martin,Phone,Avenger,Italy,,Most adverse events associated with Vibranium/Wakanda were manageable and resolved without long-term sequelae.
text,8873f772-91a3-4a4a-ba8f-e9fc48e6d7bb,insights_interaction,latest,,,2023-09-22,MSL Interactions,Oncology,Vibranium,,WB-EU-02135,Roger Shackelford,,onco-eu-0050,Sophie Martin,Ulton,X-Men,Ragnarok,,Grade 2 immune-related adverse events reported in 18% of patients during initial treatment phase
text,ca671c6a-7a79-4dd2-befc-936a4c4d761e,insights_interaction,latest,,,2024-01-09,MSL Interactions,Oncology,Vibranium,,WB-EU-02967,Kayla Sharp,,onco-eu-0050,Sophie Martin,Iron Man,X-Men,Greece,,Observed variability in response to Vibranium/Wakanda combination therapy across different patient populations.
text,6d0ed4b1-a677-4d0e-aa2e-958aa516a5c2,insights_interaction,latest,,,2024-02-29,MSL Interactions,Oncology,Vibranium,,WB-EU-02135,Roger Shackelford,,onco-eu-0050,Sophie Martin,Iron Man,X-Men,Ragnarok,,Significant reduction in treatment-related fatigue reported by 72% of patients
text,4039af8d-2a77-497c-af43-d04a97fa2780,insights_interaction,latest,,,2024-03-04,MSL Interactions,Oncology,Vibranium,,WB-EU-02769,David Johnson,,onco-eu-0050,Sophie Martin,Iron Man,X-Men,Greece,,Mild injection site reactions reported in some patients.
text,cf928221-f685-47d1-bcba-67b5e4e8b9fd,insights_interaction,latest,,,2024-10-04,MSL Interactions,Oncology,Vibranium,,WB-EU-02386,Michael Baltimore,,onco-eu-0050,Sophie Martin,Ulton,Avenger,Italy,,Correlation observed between serum interferon-gamma levels and response to Vibranium/Wakanda therapy.
text,a6f6a0c4-8b9c-4283-b062-6b885e155409,insights_interaction,latest,,,2024-10-18,MSL Interactions,Oncology,Vibranium,,WB-EU-02643,Irene Abernathy,,onco-eu-0050,Sophie Martin,Ulton,Avenger,Italy,,"Treatment is well-tolerated in most patients, leading to high adherence rates."
text,bde57858-1932-476f-a701-ccf9cc54e4e5,insights_interaction,latest,,,2024-11-11,MSL Interactions,Oncology,Vibranium,,WB-EU-02260,Laura Atwell,,onco-eu-0050,Sophie Martin,Phone,Avenger,Ragnarok,,"Increased incidence of hepatic toxicity observed in a subset of patients receiving Vibranium/Wakanda, necessitating close monitoring of liver function."
text,8f387a22-11c1-4fab-8e7b-8f120d429690,insights_interaction,latest,,,2021-01-20,MSL Interactions,Oncology,Vibranium,,WB-EU-01563,Elizabeth Alaniz,,onco-eu-0018,Stefan Schmidt,Ulton,X-Men,Germany,,Complete response rates in metastatic melanoma patients reached 31%
text,fd45661a-f6e5-4c48-bf20-7fa134f94aab,insights_interaction,latest,,,2021-04-28,MSL Interactions,Oncology,Vibranium,,WB-EU-01102,Tanya Summa,,onco-eu-0018,Stefan Schmidt,Ulton,X-Men,Germany,,Improved patient reported outcomes (PROs) regarding pain and fatigue were noted in several patients after three cycles of treatment.
text,12d2c399-7f6a-42ef-a16a-e469eb7328cc,insights_interaction,latest,,,2021-05-22,MSL Interactions,Oncology,Vibranium,,WB-EU-01549,Dawn Hale,,onco-eu-0018,Stefan Schmidt,Phone,Deadpool,Switzerland,,"Significant improvements in patient-reported quality of life metrics, particularly in pain management and functional capacity."
text,0d2f11d2-fa97-483d-a693-4bb50eb81704,insights_interaction,latest,,,2021-07-07,MSL Interactions,Oncology,Vibranium,,WB-EU-01086,Stephaine Boone,,onco-eu-0018,Stefan Schmidt,Ulton,Avenger,Austria,,Improved sleep quality reported by several patients on the therapy.
text,076e70d7-bb07-48c8-955e-c989e0500e7c,insights_interaction,latest,,,2021-11-23,MSL Interactions,Oncology,Vibranium,,WB-EU-01063,Edward Garcia,,onco-eu-0018,Stefan Schmidt,Iron Man,Avenger,Austria,,Significant tumor size reduction in 35% of advanced stage cancer patients
text,5722530f-210e-428e-8424-5fcbac2ea82e,insights_interaction,latest,,,2022-03-02,MSL Interactions,Oncology,Vibranium,,WB-EU-00889,Louise Wilson,,onco-eu-0018,Stefan Schmidt,Ulton,X-Men,Austria,,Improved sleep quality reported by several patients on the therapy.
text,bd86c554-a42d-4a05-9c13-ba10e6971e22,insights_interaction,latest,,,2022-03-11,MSL Interactions,Oncology,Vibranium,,WB-EU-01102,Tanya Summa,,onco-eu-0018,Stefan Schmidt,Ulton,X-Men,Germany,,Simplified bi-weekly administration protocol improves patient treatment adherence
text,2a20cdbf-605d-47f0-a432-a2e35f3dc57a,insights_interaction,latest,,,2022-04-04,MSL Interactions,Oncology,Vibranium,,WB-EU-01145,Roger Stone,,onco-eu-0018,Stefan Schmidt,Iron Man,X-Men,Belgium,,Strong predictive value of circulating tumor DNA for treatment response
text,00c5915f-2b7a-4fdd-b227-35b037fc19d0,insights_interaction,latest,,,2022-04-08,MSL Interactions,Oncology,Vibranium,,WB-EU-01239,Mabel Sloan,,onco-eu-0018,Stefan Schmidt,Iron Man,Avenger,Netherlands,,Significant tumor regression observed in multiple patients with advanced melanoma.
text,8965de1e-84ae-4c82-89d6-c596a0786588,insights_interaction,latest,,,2022-05-14,MSL Interactions,Oncology,Vibranium,,WB-EU-01750,Dustin Davis,,onco-eu-0018,Stefan Schmidt,Phone,Deadpool,Switzerland,,Complete remission observed in one patient with metastatic colon cancer after 4 cycles of Vibranium/Wakanda.
text,3f6be125-1759-4edf-a17c-9bf1a6141cd1,insights_interaction,latest,,,2022-05-17,MSL Interactions,Oncology,Vibranium,,WB-EU-00812,Brian Mondell,,onco-eu-0018,Stefan Schmidt,Ulton,Avenger,Netherlands,,Cost-effectiveness analysis demonstrates potential for significant healthcare resource optimization
text,5bee00f8-ff58-4a08-855e-722d70a99889,insights_interaction,latest,,,2022-08-15,MSL Interactions,Oncology,Vibranium,,WB-EU-01103,Stanley Sullivan,,onco-eu-0018,Stefan Schmidt,Phone,X-Men,Netherlands,,We observed a correlation between early viral replication kinetics as measured by PCR and subsequent tumor response in patients receiving Vibranium/Wakanda. This may serve as a potential predictive biomarker for treatment efficacy.
text,bc7d8954-be19-4017-8f98-367a6e18331f,insights_interaction,latest,,,2024-05-10,MSL Interactions,Oncology,Vibranium,,WB-EU-01997,Maria Wood,,onco-eu-0018,Stefan Schmidt,Ulton,Avenger,Switzerland,,"Identified potential cardiotoxicity risk in patients with pre-existing cardiac conditions, recommending comprehensive cardiac screening"
text,48b9055c-e330-4c2a-a57e-24bcb41f6713,insights_interaction,latest,,,2024-05-23,MSL Interactions,Oncology,Vibranium,,WB-EU-01913,Michelle Taylor,,onco-eu-0018,Stefan Schmidt,Phone,Wolverine,Germany,,The optimal dosing schedule for Vibranium/Wakanda is still under investigation.
text,01ac847f-8868-419b-a514-235d5cd5f7c1,insights_interaction,latest,,,2024-12-15,MSL Interactions,Oncology,Vibranium,,WB-EU-01342,Hector Oconor,,onco-eu-0018,Stefan Schmidt,Phone,Deadpool,Austria,,"Mild flu-like symptoms (fatigue, myalgia) observed in a patient receiving Vibranium/Wakanda, resolving spontaneously within 48 hours with supportive care."
text,298ea4f8-df35-44d2-b76f-38bcb966e7b2,insights_interaction,latest,,,2021-04-03,MSL Interactions,Oncology,Vibranium,,WB-US-06940,Douglas Johnston,,onco-us-0026,Steven Wright,Ulton,Deadpool,United States,WI,Improved patient-reported quality of life scores observed in patients with pancreatic cancer following Vibranium/Wakanda treatment.
text,657a2b89-a712-4c1c-9c24-e39e0d4c1bbd,insights_interaction,latest,,,2021-07-20,MSL Interactions,Oncology,Vibranium,,WB-US-07798,Michael Sipe,,onco-us-0026,Steven Wright,Iron Man,X-Men,United States,MI,No unexpected or severe adverse events were reported in the majority of patients.
text,32075055-6417-47f6-9c36-47f1650e52ba,insights_interaction,latest,,,2021-10-20,MSL Interactions,Oncology,Vibranium,,WB-US-07487,Brenda Rizzio,,onco-us-0026,Steven Wright,Ulton,Avenger,United States,MN,"Significant survival advantage demonstrated in patients with historically challenging metastatic carcinomas, extending median overall survival."
text,da7b325e-6658-41da-8f9b-1c2524ce2456,insights_interaction,latest,,,2021-11-05,MSL Interactions,Oncology,Vibranium,,WB-US-07530,Linda Roach,,onco-us-0026,Steven Wright,Phone,Deadpool,United States,MI,Improved management of potential immune-related adverse events through proactive monitoring
text,f9f8ba31-a475-477b-8571-2f43e755ed82,insights_interaction,latest,,,2021-11-10,MSL Interactions,Oncology,Vibranium,,WB-US-07732,Vincent Husbands,,onco-us-0026,Steven Wright,Iron Man,X-Men,United States,OH,Streamlined treatment protocol reducing overall hospital intervention time
text,1a3dd35e-9351-4f75-951f-bb302dbb9992,insights_interaction,latest,,,2021-11-22,MSL Interactions,Oncology,Vibranium,,WB-US-08093,James Mayfield,,onco-us-0026,Steven Wright,Ulton,Avenger,United States,MI,Sustained complete response observed in 23% of advanced melanoma patients after 12-month follow-up
text,421d3a8f-bfb7-4da7-a5f0-4e114ff0a430,insights_interaction,latest,,,2021-12-09,MSL Interactions,Oncology,Vibranium,,WB-US-07001,Alicia Meyer,,onco-us-0026,Steven Wright,Ulton,X-Men,United States,WI,Strong correlation detected between PD-L1 expression and treatment response in 63% of patient cohort
text,9627412d-e3a6-4771-bf8d-b7807798eeed,insights_interaction,latest,,,2022-01-13,MSL Interactions,Oncology,Vibranium,,WB-US-07728,Patrick Brooks,,onco-us-0026,Steven Wright,Ulton,Wolverine,United States,IA,Median progression-free survival extended to 8.7 months in advanced cancer patients
text,a64badf3-e2dd-4254-b6d8-4030b3a96440,insights_interaction,latest,,,2022-02-10,MSL Interactions,Oncology,Vibranium,,WB-US-08152,Shawn Christiansen,,onco-us-0026,Steven Wright,Ulton,Clinical Pharmacist,United States,IN,Enhanced long-term survival signals in patients with specific genomic alterations
text,6d69f392-9628-472a-9a43-651e716930c4,insights_interaction,latest,,,2022-07-02,MSL Interactions,Oncology,Vibranium,,WB-US-07784,Lucille Quinn,,onco-us-0026,Steven Wright,Phone,Deadpool,United States,MI,"Patient reported significant improvement in quality of life after initiating Vibranium/Wakanda.  She experienced decreased pain, improved appetite, and increased energy levels, allowing her to resume some of her daily activities."
text,339b3353-77c1-49d4-848f-b0fa3572b2c8,insights_interaction,latest,,,2022-07-05,MSL Interactions,Oncology,Vibranium,,WB-US-07978,Sandra Riley,,onco-us-0026,Steven Wright,Ulton,Avenger,United States,IA,Streamlined patient monitoring protocol reduces clinical assessment time and improves overall treatment management efficiency.
text,0b1185a3-2a4c-4480-8f22-7f2337916fbe,insights_interaction,latest,,,2022-10-04,MSL Interactions,Oncology,Vibranium,,WB-US-06812,Kelly Drennon,,onco-us-0026,Steven Wright,Phone,Avenger,United States,OH,"Significant tumor shrinkage observed in pancreatic cancer patients with limited conventional treatment options, offering promising alternative approach."
text,ec0fde28-2260-4f2f-b435-874c0cfdf62f,insights_interaction,latest,,,2022-11-19,MSL Interactions,Oncology,Vibranium,,WB-US-07506,Teresa Randall,,onco-us-0026,Steven Wright,Iron Man,Avenger,United States,MN,"Increased PD-L1 expression observed in tumor biopsies after two cycles of therapy, suggesting potential synergy between Vibranium and Wakanda."
text,e491d0c7-b923-4987-831b-fc692171260c,insights_interaction,latest,,,2022-11-21,MSL Interactions,Oncology,Vibranium,,WB-US-07328,Sherry Stoudenmire,,onco-us-0026,Steven Wright,Ulton,Deadpool,United States,IN,Machine learning algorithms successfully developed to predict individualized treatment response with unprecedented accuracy.
text,4f53c72e-4cdd-462b-b6c7-9a0cc101a264,insights_interaction,latest,,,2023-03-16,MSL Interactions,Oncology,Vibranium,,WB-US-08141,Nathan Lobb,,onco-us-0026,Steven Wright,Iron Man,Avenger,United States,IA,Development of treatment-resistant clones observed in some patients after prolonged exposure to Vibranium/Wakanda.
text,73a45cf6-8408-4709-af09-c0b3ea8117e8,insights_interaction,latest,,,2023-10-22,MSL Interactions,Oncology,Vibranium,,WB-US-07452,Betty Garey,,onco-us-0026,Steven Wright,Iron Man,Deadpool,United States,MN,Observed 42% objective response rate in advanced metastatic solid tumors with Vibranium/Wakanda combination
